model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.91,0.11258955987717502,0.06650544135429262,0.36666666666666664
fbprophet,"('DME-ORY', 'seat')",50,0.833,1,False,0.91,0.0,0.0,0.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0.833,1,False,0.91,0.006363636363636364,0.0032558139534883722,0.14
fbprophetNB,"('DME-ORY', 'seat')",50,0.833,1,False,0.91,0.0054694621695533276,0.0028653295128939827,0.06
fbprophet,"('DME-ORY', 'seat')",50,0.66,1,False,0.91,0.0,0.0,0.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0.66,1,False,0.91,0.009999999999999998,0.0051162790697674414,0.22
fbprophetNB,"('DME-ORY', 'seat')",50,0.66,1,False,0.91,0.00927643784786642,0.0048638132295719845,0.1
fbprophet,"('DME-ORY', 'seat')",50,0,1,False,0.91,0.0,0.0,0.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,1,False,0.91,0.015447523852794184,0.00790330079033008,0.34
fbprophetNB,"('DME-ORY', 'seat')",50,0,1,False,0.91,0.03133640552995392,0.01642512077294686,0.34
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.91,0.03389830508474577,0.1111111111111111,0.02
fbprophetGamma,"('DME-ORY', 'seat')",50,0,3,True,0.91,0.09862097785206851,0.05260811413285778,0.7866666666666666
fbprophetNB,"('DME-ORY', 'seat')",50,0,3,True,0.91,0.078125,0.04491017964071856,0.3
fbprophet,total,50,0.833,1,False,0.92,0.07899461400359067,0.04339250493096647,0.44
fbprophetGamma,total,50,0.833,1,False,0.92,0.07692307692307693,1.0,0.04
fbprophetNB,total,50,0.833,1,False,0.92,0.0,0.0,0.0
fbprophet,total,50,0.66,1,False,0.92,0.15985130111524162,0.08811475409836066,0.86
fbprophetGamma,total,50,0.66,1,False,0.92,0.43750000000000006,1.0,0.28
fbprophetNB,total,50,0.66,1,False,0.92,0.5675675675675675,0.875,0.42
fbprophet,total,50,0,1,False,0.92,0.25641025641025644,0.14705882352941177,1.0
fbprophetGamma,total,50,0,1,False,0.92,1.0,1.0,1.0
fbprophetNB,total,50,0,1,False,0.92,0.98989898989899,1.0,0.98
fbprophet,total,50,0,3,True,0.92,0.6237006237006237,0.45317220543806647,1.0
fbprophetGamma,total,50,0,3,True,0.92,1.0,1.0,1.0
fbprophetNB,total,50,0,3,True,0.92,0.9966555183946488,1.0,0.9933333333333333
fbprophet,seat,50,0.833,1,False,0.92,0.046961325966850834,0.025222551928783383,0.34
fbprophetGamma,seat,50,0.833,1,False,0.92,0.21428571428571425,1.0,0.12
fbprophetNB,seat,50,0.833,1,False,0.92,0.0,0.0,0.0
fbprophet,seat,50,0.66,1,False,0.92,0.11948790896159318,0.06431852986217458,0.84
fbprophetGamma,seat,50,0.66,1,False,0.92,0.18181818181818182,1.0,0.1
fbprophetNB,seat,50,0.66,1,False,0.92,0.3548387096774193,0.9166666666666666,0.22
fbprophet,seat,50,0,1,False,0.92,0.1996007984031936,0.11086474501108648,1.0
fbprophetGamma,seat,50,0,1,False,0.92,0.98989898989899,1.0,0.98
fbprophetNB,seat,50,0,1,False,0.92,1.0,1.0,1.0
fbprophet,seat,50,0,3,True,0.92,0.6607929515418501,0.4934210526315789,1.0
fbprophetGamma,seat,50,0,3,True,0.92,0.9765886287625419,0.9798657718120806,0.9733333333333334
fbprophetNB,seat,50,0,3,True,0.92,1.0,1.0,1.0
fbprophet,gift_certificate,50,0.833,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,gift_certificate,50,0.833,1,False,0.92,0.007017543859649123,0.0038461538461538464,0.04
fbprophetNB,gift_certificate,50,0.833,1,False,0.92,0.01702127659574468,0.009523809523809525,0.08
fbprophet,gift_certificate,50,0.66,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,gift_certificate,50,0.66,1,False,0.92,0.007130124777183601,0.003913894324853229,0.04
fbprophetNB,gift_certificate,50,0.66,1,False,0.92,0.02032520325203252,0.011312217194570135,0.1
fbprophet,gift_certificate,50,0,1,False,0.92,0.13114754098360654,0.36363636363636365,0.08
fbprophetGamma,gift_certificate,50,0,1,False,0.92,0.08013937282229963,0.04389312977099236,0.46
fbprophetNB,gift_certificate,50,0,1,False,0.92,0.126232741617357,0.0700218818380744,0.64
fbprophet,gift_certificate,50,0,3,True,0.92,0.32085561497326204,0.8108108108108109,0.2
fbprophetGamma,gift_certificate,50,0,3,True,0.92,0.32266666666666666,0.20166666666666666,0.8066666666666666
fbprophetNB,gift_certificate,50,0,3,True,0.92,0.3779761904761904,0.24329501915708812,0.8466666666666667
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0.833,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0.833,1,False,0.92,0.005649717514124295,0.0028929604628736743,0.12
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0.833,1,False,0.92,0.018706157443491817,0.009732360097323601,0.24
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0.66,1,False,0.92,0.03125,0.02564102564102564,0.04
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0.66,1,False,0.92,0.009487666034155597,0.004859086491739553,0.2
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0.66,1,False,0.92,0.017391304347826087,0.00905349794238683,0.22
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.92,0.015503875968992248,0.012658227848101266,0.02
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.92,0.020696142991533398,0.010597302504816955,0.44
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.92,0.03824701195219123,0.01991701244813278,0.48
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.92,0.008968609865470852,0.0136986301369863,0.006666666666666667
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.92,0.1039647577092511,0.05566037735849057,0.7866666666666666
fbprophetNB,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.92,0.1303724928366762,0.07303370786516854,0.6066666666666667
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0.833,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0.833,1,False,0.92,0.010492332526230832,0.005354200988467875,0.26
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0.833,1,False,0.92,0.00273224043715847,0.001466275659824047,0.02
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0.66,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0.66,1,False,0.92,0.01151789387083505,0.005879882402351953,0.28
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0.66,1,False,0.92,0.013513513513513513,0.007246376811594203,0.1
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.92,0.01626677511183408,0.008302200083022002,0.4
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.92,0.027063599458728015,0.01451378809869376,0.2
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.92,0.08666164280331576,0.045926517571884984,0.7666666666666667
fbprophetNB,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.92,0.1069767441860465,0.0647887323943662,0.30666666666666664
fbprophet,"('DME-ORY', 'seat')",50,0.833,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0.833,1,False,0.92,0.009999999999999998,0.0051162790697674414,0.22
fbprophetNB,"('DME-ORY', 'seat')",50,0.833,1,False,0.92,0.008574490889603431,0.004530011325028313,0.08
fbprophet,"('DME-ORY', 'seat')",50,0.66,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0.66,1,False,0.92,0.007279344858962694,0.0037243947858473,0.16
fbprophetNB,"('DME-ORY', 'seat')",50,0.66,1,False,0.92,0.01288936627282492,0.00681044267877412,0.12
fbprophet,"('DME-ORY', 'seat')",50,0,1,False,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,1,False,0.92,0.018181818181818184,0.009302325581395349,0.4
fbprophetNB,"('DME-ORY', 'seat')",50,0,1,False,0.92,0.03659849300322929,0.019340159271899887,0.34
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.92,0.0,0.0,0.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,3,True,0.92,0.10016835016835017,0.05345911949685535,0.7933333333333333
fbprophetNB,"('DME-ORY', 'seat')",50,0,3,True,0.92,0.08602150537634409,0.050400916380297825,0.29333333333333333
fbprophet,total,50,0.833,1,False,0.93,0.07835051546391752,0.04367816091954023,0.38
fbprophetGamma,total,50,0.833,1,False,0.93,0.0,0.0,0.0
fbprophetNB,total,50,0.833,1,False,0.93,0.0,0.0,0.0
fbprophet,total,50,0.66,1,False,0.93,0.17805383022774326,0.09930715935334873,0.86
fbprophetGamma,total,50,0.66,1,False,0.93,0.33333333333333337,1.0,0.2
fbprophetNB,total,50,0.66,1,False,0.93,0.48484848484848486,1.0,0.32
fbprophet,total,50,0,1,False,0.93,0.2695417789757412,0.1557632398753894,1.0
fbprophetGamma,total,50,0,1,False,0.93,0.98989898989899,1.0,0.98
fbprophetNB,total,50,0,1,False,0.93,1.0,1.0,1.0
fbprophet,total,50,0,3,True,0.93,0.625,0.45454545454545453,1.0
fbprophetGamma,total,50,0,3,True,0.93,1.0,1.0,1.0
fbprophetNB,total,50,0,3,True,0.93,0.9966555183946488,1.0,0.9933333333333333
fbprophet,seat,50,0.833,1,False,0.93,0.04234527687296417,0.02304964539007092,0.26
fbprophetGamma,seat,50,0.833,1,False,0.93,0.0392156862745098,1.0,0.02
fbprophetNB,seat,50,0.833,1,False,0.93,0.0392156862745098,1.0,0.02
fbprophet,seat,50,0.66,1,False,0.93,0.16354344122657583,0.0893854748603352,0.96
fbprophetGamma,seat,50,0.66,1,False,0.93,0.24561403508771928,1.0,0.14
fbprophetNB,seat,50,0.66,1,False,0.93,0.41269841269841273,1.0,0.26
fbprophet,seat,50,0,1,False,0.93,0.228310502283105,0.12886597938144329,1.0
fbprophetGamma,seat,50,0,1,False,0.93,0.9361702127659575,1.0,0.88
fbprophetNB,seat,50,0,1,False,0.93,0.9795918367346939,1.0,0.96
fbprophet,seat,50,0,3,True,0.93,0.6880733944954128,0.5244755244755245,1.0
