model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetNB,gift_certificate,70,0,3,True,0.61,0.059982862039417315,0.030918727915194347,1.0
fbprophetNB,seat,70,0,3,True,0.61,0.6167400881057269,0.445859872611465,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.61,0.03777777777777777,0.019263456090651557,0.9714285714285714
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.61,0.03815753611338239,0.019449847179772158,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.615,0.06485539000876425,0.03454715219421102,0.5285714285714286
fbprophet,seat,70,0,3,True,0.615,0.08997429305912596,0.047106325706594884,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.615,0.18892508143322476,0.10661764705882353,0.8285714285714286
fbprophet,total,70,0,3,True,0.615,0.11208967173738991,0.05937234944868533,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.615,0.08196721311475409,0.043478260869565216,0.7142857142857143
fbprophet,gift_certificate,70,0,3,True,0.615,0.1656662665066026,0.09043250327653997,0.9857142857142858
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.615,0.082855321861058,0.04336224149432955,0.9285714285714286
fbprophetGamma,seat,70,0,3,True,0.615,0.08433734939759036,0.0440251572327044,1.0
fbprophetGamma,gift_certificate,70,0,3,True,0.615,0.09437890353920889,0.049598832968636035,0.9714285714285714
fbprophetGamma,total,70,0,3,True,0.615,0.09817671809256663,0.051622418879056046,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.615,0.06426484907497565,0.03326612903225806,0.9428571428571428
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.615,0.0860832137733142,0.045317220543806644,0.8571428571428571
fbprophetNB,seat,70,0,3,True,0.615,0.6511627906976745,0.4827586206896552,1.0
fbprophetNB,total,70,0,3,True,0.615,0.7650273224043715,0.6194690265486725,1.0
fbprophetNB,gift_certificate,70,0,3,True,0.615,0.060737527114967466,0.03131991051454139,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.615,0.03931623931623931,0.02005813953488372,0.9857142857142858
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.615,0.040911747516072475,0.020883054892601432,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.615,0.038856508465167916,0.019813189923577695,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.62,0.17962003454231437,0.10216110019646366,0.7428571428571429
fbprophet,total,70,0,3,True,0.62,0.11874469889737066,0.06311992786293959,1.0
fbprophet,seat,70,0,3,True,0.62,0.09628610729023383,0.05057803468208093,1.0
fbprophet,gift_certificate,70,0,3,True,0.62,0.1687041564792176,0.09224598930481283,0.9857142857142858
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.62,0.09490940465918896,0.050505050505050504,0.7857142857142857
