model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetNB,"('AAQ-DME', 'auto_checkin')",80,0,1,False,0.605,0.01988454137267479,0.010071474983755685,0.775
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.61,0.02464875523786049,0.012478163214374845,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.61,0.015567988324008757,0.007879832553558237,0.64
fbprophet,total,50,0,3,True,0.61,0.024172105390379502,0.012233912405187179,1.0
fbprophetGamma,seat,50,0,1,False,0.61,0.026651860077734596,0.013513513513513514,0.96
fbprophet,gift_certificate,50,0,1,False,0.61,0.022395326192794544,0.011335633316904879,0.92
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.61,0.03727171077152442,0.0189897455374098,1.0
fbprophetGamma,total,50,0,1,False,0.61,0.02421796165489405,0.012263668880940215,0.96
fbprophet,total,50,0,1,False,0.61,0.021026072329688818,0.010624734381640459,1.0
fbprophetGamma,"('DME-ORY', 'seat')",50,0,3,True,0.61,0.0380517503805175,0.019394879751745538,1.0
fbprophet,"('DME-ORY', 'seat')",50,0,1,False,0.61,0.015114379084967322,0.007635163021048288,0.74
fbprophetGamma,gift_certificate,50,0,3,True,0.61,0.03632401017072285,0.01849796522382538,1.0
fbprophet,"('DME-ORY', 'seat')",50,0,3,True,0.61,0.02070822116380203,0.010462439840970915,1.0
fbprophetGamma,total,50,0,3,True,0.61,0.022904260192395786,0.011584800741427247,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,3,True,0.61,0.03519887363604365,0.01791472590469366,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.61,0.02328966521106259,0.011860637509266123,0.64
fbprophet,seat,50,0,1,False,0.61,0.020496003279360527,0.010354110581901015,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,3,True,0.61,0.022069641981363415,0.011171797418073486,0.9
fbprophet,"('AAQ-DME', 'auto_checkin')",50,0,1,False,0.61,0.01612509161983875,0.008162255750680188,0.66
fbprophetGamma,"('DME-ORY', 'seat')",50,0,1,False,0.61,0.01617052554208012,0.008236615499812805,0.44
fbprophet,seat,50,0,3,True,0.61,0.023741690408357073,0.012013455069678039,1.0
fbprophet,gift_certificate,50,0,3,True,0.61,0.02505637684790779,0.01268713524486171,1.0
fbprophetGamma,gift_certificate,50,0,1,False,0.61,0.02757229320780094,0.0140218878248974,0.82
fbprophetGamma,seat,50,0,3,True,0.61,0.026518164942985947,0.013437248051599033,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",50,0,1,False,0.61,0.01688951442646024,0.008595988538681949,0.48
