model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophet,gift_certificate,70,0,4,True,0.605,0.05466614603670441,0.028101164191087918,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.605,0.03322259136212625,0.016891891891891893,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.605,0.041916167664670656,0.021406727828746176,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.605,0.06737247353224253,0.0348605577689243,1.0
fbprophetGamma,seat,70,0,4,True,0.605,0.10241404535479151,0.05397070161912105,1.0
fbprophet,seat,70,0,5,True,0.605,0.09831460674157302,0.051698670605613,1.0
fbprophetGamma,total,70,0,5,True,0.605,0.23529411764705882,0.13333333333333333,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.605,0.04257907542579075,0.02175264139216905,1.0
fbprophetGamma,total,70,0,4,True,0.605,0.14227642276422764,0.07658643326039387,1.0
fbprophetNB,seat,70,0,4,True,0.605,0.44728434504792336,0.2880658436213992,1.0
fbprophetNB,total,70,0,5,True,0.605,0.6481481481481481,0.4794520547945205,1.0
fbprophetNB,seat,70,0,5,True,0.605,0.4229607250755287,0.2681992337164751,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.605,0.04514672686230249,0.023094688221709007,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.605,0.10558069381598795,0.05573248407643312,1.0
fbprophetNB,total,70,0,4,True,0.605,0.6698564593301435,0.5035971223021583,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.605,0.08464328899637244,0.04419191919191919,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.605,0.05216095380029807,0.026778882938026015,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.605,0.04319654427645788,0.02207505518763797,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.605,0.04922644163150492,0.025234318673395817,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.605,0.045766590389016024,0.0234192037470726,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.605,0.05877413937867338,0.03027681660899654,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.61,0.049982149232417,0.025631636763090444,1.0
fbprophet,seat,70,0,4,True,0.61,0.08722741433021806,0.04560260586319218,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.61,0.03971631205673759,0.020260492040520984,1.0
fbprophetGamma,total,70,0,5,True,0.61,0.22580645161290322,0.12727272727272726,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.61,0.053887605850654344,0.027689873417721517,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.61,0.045887751500176495,0.023525153818313427,0.9285714285714286
fbprophet,seat,70,0,5,True,0.61,0.1013024602026049,0.053353658536585365,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.61,0.042130604875112845,0.02151859821703043,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.61,0.03720435822482062,0.018954779312212292,1.0
fbprophet,gift_certificate,70,0,5,True,0.61,0.06419073819348922,0.03315963998105163,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.61,0.06839276990718123,0.035407182599898834,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.61,0.03583241455347299,0.018268690275435637,0.9285714285714286
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.61,0.04149377593360996,0.021221025138752857,0.9285714285714286
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.61,0.038829324833381626,0.01981662230109435,0.9571428571428572
fbprophet,total,70,0,4,True,0.61,0.09943181818181818,0.052316890881913304,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.61,0.03346080305927342,0.01701507049100632,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.61,0.04244996967859309,0.02168525402726146,1.0
fbprophetGamma,gift_certificate,70,0,4,True,0.61,0.06511627906976743,0.03365384615384615,1.0
fbprophet,total,70,0,5,True,0.61,0.12313104661389623,0.06560449859418932,1.0
fbprophet,gift_certificate,70,0,4,True,0.61,0.05629272215520708,0.028961522548613984,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.61,0.03241491085899514,0.016474464579901153,1.0
fbprophetGamma,seat,70,0,4,True,0.61,0.10598031794095382,0.055955235811350916,1.0
fbprophetGamma,seat,70,0,5,True,0.61,0.1329534662867996,0.07121057985757884,1.0
fbprophetGamma,total,70,0,4,True,0.61,0.14675052410901468,0.07918552036199095,1.0
fbprophetNB,seat,70,0,4,True,0.61,0.44871794871794873,0.2892561983471074,1.0
fbprophetNB,total,70,0,5,True,0.61,0.6334841628959276,0.46357615894039733,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.61,0.08711885500933417,0.04554326610279766,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.61,0.046666666666666676,0.023890784982935155,1.0
