model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.615,0.04316546762589928,0.022065877838183562,0.9857142857142858
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.615,0.033783783783783786,0.01718213058419244,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.615,0.04301765650080257,0.02200328407224959,0.9571428571428572
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.615,0.05037783375314862,0.025839793281653745,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.615,0.04256670902160101,0.021767381416504222,0.9571428571428572
fbprophet,seat,70,0,4,True,0.615,0.08206330597889802,0.042787286063569685,1.0
fbprophetGamma,seat,70,0,4,True,0.615,0.12048192771084336,0.0641025641025641,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.615,0.04657351962741184,0.023841961852861037,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.615,0.0851581508515815,0.044472681067344345,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.615,0.10526315789473684,0.05555555555555555,1.0
fbprophetNB,total,70,0,5,True,0.615,0.5932203389830509,0.42168674698795183,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.615,0.050414115952466684,0.025858884373845585,1.0
fbprophetNB,seat,70,0,5,True,0.615,0.6008583690987125,0.4294478527607362,1.0
fbprophetNB,seat,70,0,4,True,0.615,0.3814713896457766,0.2356902356902357,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.615,0.05397070161912104,0.0277337559429477,1.0
fbprophetNB,total,70,0,4,True,0.615,0.6194690265486726,0.44871794871794873,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.615,0.12750455373406192,0.06809338521400778,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.615,0.04900245012250612,0.025116612845353426,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.615,0.055445544554455446,0.028513238289205704,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.615,0.0639481000926784,0.033045977011494254,0.9857142857142858
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.615,0.05925289823958781,0.03054448871181939,0.9857142857142858
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.62,0.046037487668530094,0.023561090541905083,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.62,0.03934233705226072,0.020083932853717026,0.9571428571428572
fbprophetGamma,seat,70,0,5,True,0.62,0.14705882352941177,0.07936507936507936,1.0
fbprophet,seat,70,0,4,True,0.62,0.08588957055214723,0.04487179487179487,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.62,0.042875989445910284,0.021944632005401754,0.9285714285714286
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.62,0.05192878338278932,0.026656511805026657,1.0
fbprophet,total,70,0,4,True,0.62,0.09985734664764623,0.052552552552552555,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.62,0.033783783783783786,0.01718213058419244,1.0
fbprophetGamma,total,70,0,5,True,0.62,0.23064250411861614,0.1303538175046555,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.62,0.044444444444444446,0.02273476112026359,0.9857142857142858
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.62,0.042800366860287375,0.021868166198063105,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.62,0.04010312231452306,0.02046185325928091,1.0
fbprophet,gift_certificate,70,0,4,True,0.62,0.06499535747446612,0.03358925143953935,1.0
